latitude,longitude,value
8.5149093,76.9435879,68.0
12.917348,77.622813,126.0
12.920984,77.584908,112.0
12.938539,77.5901,105.0
12.951913,77.539784,119.0
12.9756843,77.5660749,126.0
12.990328,77.5431385,94.0
13.029152,77.585901,107.0
13.428828,77.731418,84.0
13.67,79.35,88.0
15.351773,75.140726,149.0
16.507014,80.627767,80.0
16.5150833,80.5181667,140.0
16.9872867,81.7363176,114.0
17.349694,78.451437,152.0
17.4342359,78.4170318,143.0
17.460103,78.334361,138.0
17.5316895,78.218939,144.0
17.540891,78.358528,121.0
17.72,83.3,129.0
18.5011743,73.8165527,154.0
19.041847,72.865513,173.0
19.1494,72.9986,98.0
19.192056,72.9585188,154.0
19.645324,77.6345232,140.0
19.8389439,75.244448,115.0
19.9775302,79.2337086,133.0
20.0073285,73.7762427,79.0
20.9360711,85.1707021,325.0
21.152875,79.0517531,128.0
21.8004996,83.8396977,144.0
22.06047,88.109737,155.0
22.5448082,88.3403691,198.0
22.5687319,88.2797276,235.0
22.611968,88.347422,252.0
22.624758,75.675238,146.0
22.9682591,76.064118,134.0
23.10844,77.511428,315.0
23.182719,75.768218,206.0
23.5404352,87.2892225,149.0
23.685297,86.945968,170.0
23.707909,86.41467,397.0
24.10897,82.64558,343.0
24.58434363,80.8549414,222.0
24.5886166,73.6321397,195.0
25.14389,75.821256,201.0
25.3505986,82.9083074,393.0
25.771061,73.340227,155.0
26.268249,73.0193853,297.0
26.470859,74.646594,138.0
26.6883049,88.412668,165.0
26.902909,75.836858,177.0
26.9164092,75.7994901,197.0
26.9502929,75.730943,184.0
27.554793,76.611536,106.0
28.194909,76.862296,309.0
28.4088421,77.3099081,634.0
28.4228859,76.8496963,122.0
28.4706914,77.1099364,406.0
28.47272,77.482,443.0
28.498571,77.26484,398.0
28.5447608,77.3231257,489.0
28.5504249,77.2159377,405.0
28.5512005,77.2735737,421.0
28.5627763,77.1180053,394.0
28.563262,77.186937,389.0
28.56789,77.250515,405.0
28.5710274,77.0719006,388.0
28.58028,77.233829,377.0
28.5918245,77.2273074,409.0
28.611281,77.237738,389.0
28.623763,77.287209,381.0
28.6245479,77.3577104,453.0
28.6316945,77.2494387,406.0
28.636429,77.201067,374.0
28.639645,77.146263,452.0
28.646835,77.316032,392.0
28.6573814,77.1585447,405.0
28.6603346,77.3572563,464.0
28.674045,77.131023,368.0
28.710508,77.249485,412.0
28.725645,77.749675,384.0
28.7256504,77.2011573,387.0
28.732528,77.11992,389.0
28.73282,77.170633,368.0
28.7500499,77.1112615,403.0
28.7762,77.051074,417.0
28.822836,77.101981,405.0
28.825341,78.7213009,277.0
28.974801,77.213357,372.0
29.4723508,77.7194031,359.0
30.349388,76.366642,103.0
30.649961,76.331442,113.0
30.736056,76.209694,123.0
30.9028,75.8086,145.0
31.0325454,76.5623046,124.0
31.321907,75.578914,110.0
31.62,74.876512,137.0
