latitude,longitude,value
23.7176342,92.7192841,15.0
23.81748678,79.446246,122.0
23.8628276,91.2887362,59.0
24.10897,82.64558,277.0
24.2613009,80.7231783,41.0
24.58434363,80.8549414,63.0
24.5886166,73.6321397,179.0
24.762518,84.982348,75.0
25.14389,75.821256,502.0
25.3505986,82.9083074,263.0
25.5586,91.8985,14.0
25.586562,85.043586,149.0
25.592539,85.227158,137.0
25.596727,85.085624,149.0
25.599486,85.113666,138.0
25.619651,85.147382,141.0
25.6635413,94.0989878,64.0
25.697189,85.2459,79.0
25.771061,73.340227,140.0
26.11442,85.39813,155.0
26.181742,91.78063,117.0
26.203442,78.193251,288.0
26.210536,78.171,258.0
26.268249,73.0193853,290.0
26.470859,74.646594,154.0
26.6883049,88.412668,108.0
26.83399722,80.8917361,399.0
26.8458805,80.9365541,403.0
26.8821003,80.9302753,411.0
26.902909,75.836858,252.0
26.9164092,75.7994901,253.0
26.9502929,75.730943,308.0
27.554793,76.611536,144.0
27.9002,76.9938,246.0
28.060249,76.113115,140.0
28.194909,76.862296,630.0
28.2068,76.7997,551.0
28.3419248,77.319699,335.0
28.360699,76.93609,376.0
28.376058,77.315741,475.0
28.39072,77.30059,486.0
28.406963,77.849831,401.0
28.422681,77.148944,534.0
28.4227,77.0667,435.0
28.4275,77.1465,422.0
28.4417,77.3217,438.0
28.4706914,77.1099364,520.0
28.47272,77.482,432.0
28.498571,77.26484,453.0
28.530785,77.271255,387.0
28.531346,77.190156,417.0
28.5447608,77.3231257,495.0
28.5504249,77.2159377,517.0
28.5512005,77.2735737,493.0
28.557054,77.453663,649.0
28.5627763,77.1180053,508.0
28.563262,77.186937,530.0
28.56789,77.250515,351.0
28.56923,77.393848,513.0
28.570173,76.933762,435.0
28.5710274,77.0719006,446.0
28.58028,77.233829,390.0
28.588333,77.221667,235.0
28.5898,77.3101,502.0
28.5918245,77.2273074,521.0
28.593883,76.270653,382.0
28.60909,77.0325413,562.0
28.611281,77.237738,372.0
28.623763,77.287209,390.0
28.6245479,77.3577104,626.0
28.628624,77.24106,585.0
28.636429,77.201067,542.0
28.639645,77.146263,528.0
28.646233,77.358075,558.0
28.646835,77.316032,548.0
28.6514781,77.1473105,530.0
28.656756,77.227234,431.0
28.6573814,77.1585447,465.0
28.6603346,77.3572563,636.0
28.6701,76.9254,295.0
28.672342,77.31526,383.0
28.674045,77.131023,482.0
28.6811736,77.3025234,512.0
28.684678,77.076574,410.0
28.685382,77.453839,546.0
28.695381,77.181665,433.0
28.699793,77.165453,389.0
28.710508,77.249485,330.0
28.725645,77.749675,381.0
28.732528,77.11992,378.0
28.73282,77.170633,619.0
28.7500499,77.1112615,520.0
28.757294,77.278792,559.0
28.7762,77.051074,429.0
28.806223,76.141105,369.0
28.815329,77.15301,432.0
28.822836,77.101981,373.0
28.825341,78.7213009,363.0
28.9535882,77.7622941,335.0
28.974801,77.213357,438.0
28.999264,77.7590354,322.0
29.0272,77.0621,349.0
29.06351,77.709723,449.0
29.14056,75.744941,451.0
29.307814,76.337619,373.0
29.4723508,77.7194031,295.0
29.497973,76.993331,371.0
29.5364,75.0158,399.0
29.6953,77.0027,178.0
29.8006,76.4155,299.0
30.0325454,76.5623046,492.0
30.1480566,77.2893471,293.0
30.349388,76.366642,221.0
30.649961,76.331442,246.0
30.736056,76.209694,189.0
30.751462,76.762879,150.0
30.9028,75.8086,231.0
31.321907,75.578914,245.0
31.62,74.876512,230.0
