latitude,longitude,value
22.410802,73.097923,62.0
22.431,75.5213,127.0
22.49929,88.36917,263.0
22.51106,88.35142,219.0
22.5367507,88.3638022,221.0
22.5448082,88.3403691,195.0
22.55664,88.342674,178.0
22.5687319,88.2797276,185.0
22.58157048,88.41002457,200.0
22.611968,88.347422,479.0
22.624758,75.675238,140.0
22.629801,88.352017,216.0
22.9682591,76.064118,112.0
22.969611,72.6435,82.0
22.977134,72.553024,226.0
23.002657,72.591912,324.0
23.016834,72.625775,241.0
23.023389,72.515201,259.0
23.041137,72.456691,140.0
23.04307,72.562968,194.0
23.076793,72.627874,162.0
23.107969,72.574648,159.0
23.10844,77.511428,188.0
23.163798,72.677768,126.0
23.168606,79.932247,247.0
23.182719,75.768218,242.0
23.221714,72.654328,128.0
23.233584,77.400574,235.0
23.243639,72.68994,97.0
23.331731,75.045981,167.0
23.50016,80.23284,196.0
23.5404352,87.2892225,312.0
23.685297,86.945968,162.0
23.7176342,92.7192841,41.0
23.81748678,79.446246,47.0
23.8628276,91.2887362,159.0
23.8640158,78.80289321,101.0
24.10897,82.64558,243.0
24.58434363,80.8549414,95.0
24.5886166,73.6321397,211.0
24.762518,84.982348,72.0
25.14389,75.821256,355.0
25.262326,82.995408,298.0
25.301778,82.996789,254.0
25.32393,82.99687,333.0
25.3505986,82.9083074,218.0
25.425602,81.917152,332.0
25.44919916,81.82735986,388.0
25.494,81.863,250.0
25.5586,91.8985,15.0
25.586562,85.043586,204.0
25.592539,85.227158,325.0
25.596727,85.085624,376.0
25.599486,85.113666,367.0
25.619651,85.147382,388.0
25.6635413,94.0989878,59.0
25.697189,85.2459,257.0
25.771061,73.340227,142.0
26.11442,85.39813,260.0
26.181742,91.78063,230.0
26.1875,91.744194,188.0
26.203442,78.193251,146.0
26.210536,78.171,67.0
26.268249,73.0193853,320.0
26.428282,80.327067,283.0
26.4703136,80.3229863,540.0
26.470859,74.646594,249.0
26.509954,80.249612,393.0
26.6883049,88.412668,173.0
26.730136,83.433859,297.0
26.766433,80.927299,362.0
26.83399722,80.8917361,630.0
26.8458805,80.9365541,395.0
26.86812,81.005119,400.0
26.8821003,80.9302753,581.0
26.902909,75.836858,275.0
26.90723,80.98579,481.0
26.9164092,75.7994901,352.0
26.9502929,75.730943,305.0
27.168897,78.37696,482.0
27.169338,78.03582,742.0
27.19412,77.96237,821.0
27.19862,77.92066,341.0
27.19865833,78.00598056,502.0
27.23711,78.01936,313.0
27.554793,76.611536,158.0
27.571409,77.655757,397.0
27.9002,76.9938,200.0
28.060249,76.113115,319.0
28.194909,76.862296,483.0
28.2068,76.7997,568.0
28.3419248,77.319699,602.0
28.360699,76.93609,393.0
28.376058,77.315741,1074.0
28.39072,77.30059,671.0
28.406963,77.849831,420.0
28.422681,77.148944,602.0
28.4227,77.0667,971.0
28.4275,77.1465,528.0
28.4417,77.3217,709.0
28.4706914,77.1099364,659.0
28.47272,77.482,435.0
28.498571,77.26484,744.0
28.530785,77.271255,472.0
28.531346,77.190156,534.0
28.5447608,77.3231257,672.0
28.5504249,77.2159377,624.0
28.5512005,77.2735737,774.0
28.557054,77.453663,627.0
28.5627763,77.1180053,595.0
28.563262,77.186937,657.0
28.56789,77.250515,878.0
28.56923,77.393848,858.0
28.570173,76.933762,478.0
28.5710274,77.0719006,826.0
28.58028,77.233829,761.0
28.588333,77.221667,1491.0
28.5898,77.3101,827.0
28.5918245,77.2273074,659.0
28.593883,76.270653,440.0
28.60909,77.0325413,900.0
28.611281,77.237738,589.0
28.623763,77.287209,729.0
28.6245479,77.3577104,1116.0
28.636429,77.201067,480.0
28.639645,77.146263,727.0
28.646233,77.358075,940.0
28.647622,77.315809,745.0
28.6514781,77.1473105,915.0
28.656756,77.227234,1029.0
28.6573814,77.1585447,929.0
28.6603346,77.3572563,764.0
28.6701,76.9254,397.0
28.672342,77.31526,480.0
28.674045,77.131023,640.0
28.6811736,77.3025234,880.0
28.684678,77.076574,637.0
28.685382,77.453839,673.0
28.695381,77.181665,619.0
28.699793,77.165453,631.0
28.710508,77.249485,623.0
28.725645,77.749675,385.0
28.7256504,77.2011573,623.0
28.732528,77.11992,676.0
28.73282,77.170633,622.0
28.7500499,77.1112615,488.0
28.757294,77.278792,845.0
28.7762,77.051074,609.0
28.806223,76.141105,448.0
28.815329,77.15301,540.0
28.822836,77.101981,584.0
28.825341,78.7213009,308.0
28.9535882,77.7622941,529.0
28.974801,77.213357,450.0
28.999264,77.7590354,466.0
29.0272,77.0621,509.0
29.06351,77.709723,358.0
29.14056,75.744941,567.0
29.307814,76.337619,518.0
29.4723508,77.7194031,457.0
29.497973,76.993331,657.0
29.5364,75.0158,376.0
29.6953,77.0027,372.0
29.8006,76.4155,487.0
30.0325454,76.5623046,82.0
30.1480566,77.2893471,687.0
30.349388,76.366642,251.0
30.649961,76.331442,262.0
30.735567,76.775714,110.0
30.736056,76.209694,192.0
30.751462,76.762879,126.0
30.9028,75.8086,382.0
31.321907,75.578914,348.0
31.62,74.876512,346.0
34.066206,74.81982,65.0
