latitude,longitude,value
8.5149093,76.9435879,65.0
12.917348,77.622813,80.0
12.920984,77.584908,82.0
12.938539,77.5901,93.0
12.951913,77.539784,79.0
12.9756843,77.5660749,91.0
12.990328,77.5431385,84.0
13.029152,77.585901,113.0
13.428828,77.731418,35.0
13.67,79.35,39.0
16.507014,80.627767,56.0
16.5150833,80.5181667,54.0
16.9872867,81.7363176,44.0
17.349694,78.451437,88.0
17.4342359,78.4170318,89.0
17.460103,78.334361,85.0
17.5316895,78.218939,83.0
17.540891,78.358528,76.0
17.72,83.3,48.0
18.5011743,73.8165527,156.0
19.041847,72.865513,114.0
19.1494,72.9986,86.0
19.192056,72.9585188,116.0
19.645324,77.6345232,88.0
19.9775302,79.2337086,48.0
20.0073285,73.7762427,70.0
20.9360711,85.1707021,188.0
21.152875,79.0517531,87.0
21.8004996,83.8396977,93.0
22.06047,88.109737,65.0
22.5448082,88.3403691,80.0
22.5687319,88.2797276,119.0
22.5824635,88.3572447,104.0
22.611968,88.347422,135.0
22.624758,75.675238,146.0
22.9682591,76.064118,135.0
23.10844,77.511428,226.0
23.182719,75.768218,140.0
23.5404352,87.2892225,122.0
23.685297,86.945968,116.0
23.707909,86.41467,316.0
24.10897,82.64558,265.0
24.58434363,80.8549414,120.0
24.5886166,73.6321397,194.0
25.14389,75.821256,157.0
25.3505986,82.9083074,275.0
25.771061,73.340227,161.0
26.268249,73.0193853,249.0
26.470859,74.646594,124.0
26.6883049,88.412668,127.0
26.902909,75.836858,124.0
26.9164092,75.7994901,135.0
26.9502929,75.730943,118.0
27.554793,76.611536,117.0
28.194909,76.862296,314.0
28.4706914,77.1099364,288.0
28.47272,77.482,348.0
28.498571,77.26484,340.0
28.5447608,77.3231257,392.0
28.5504249,77.2159377,346.0
28.5512005,77.2735737,310.0
28.5627763,77.1180053,322.0
28.563262,77.186937,360.0
28.56789,77.250515,355.0
28.5710274,77.0719006,353.0
28.58028,77.233829,364.0
28.5918245,77.2273074,328.0
28.611281,77.237738,329.0
28.623763,77.287209,333.0
28.6245479,77.3577104,281.0
28.6316945,77.2494387,351.0
28.636429,77.201067,357.0
28.639645,77.146263,316.0
28.646835,77.316032,367.0
28.6573814,77.1585447,306.0
28.6603346,77.3572563,336.0
28.674045,77.131023,369.0
28.710508,77.249485,348.0
28.725645,77.749675,336.0
28.7256504,77.2011573,298.0
28.732528,77.11992,344.0
28.73282,77.170633,346.0
28.7500499,77.1112615,344.0
28.7762,77.051074,349.0
28.822836,77.101981,398.0
28.825341,78.7213009,241.0
28.974801,77.213357,321.0
29.4723508,77.7194031,303.0
30.349388,76.366642,136.0
30.649961,76.331442,174.0
30.736056,76.209694,132.0
30.9028,75.8086,97.0
31.0325454,76.5623046,109.0
31.321907,75.578914,135.0
31.62,74.876512,152.0
